time,dancer,joint,x,y,z
15618,1,RIGHT_ANKLE,-6.990753,926.72284,-302.53772
15618,1,RIGHT_FOOT,6.4169006,957.245,-301.70825
15618,1,SPINE_SHOULDER,-46.804993,415.33667,-278.07056
15618,1,LEFT_HANDTIP,-181.0036,689.45276,-316.27332
15618,1,LEFT_THUMB,-179.3711,669.7733,-298.75293
15618,1,RIGHT_HANDTIP,55.877075,699.66223,-319.4402
15618,1,RIGHT_THUMB,44.324432,666.50806,-305.3274
15619,2,SPINE_BASE,679.69385,649.274,-248.3761
15619,2,SPINE_MID,679.9584,505.87186,-248.82983
15619,2,NECK,679.0979,366.51715,-243.76855
15619,2,HEAD,685.4488,313.8747,-252.10876
15619,2,LEFT_SHOULDER,617.3834,432.8646,-218.34045
15619,2,LEFT_ELBOW,569.34814,551.0338,-219.12756
15619,2,LEFT_WRIST,536.1325,648.35236,-227.29651
15619,2,LEFT_HAND,527.31824,675.0999,-231.86243
15619,2,RIGHT_SHOULDER,735.32587,433.57056,-220.0365
15619,2,RIGHT_ELBOW,770.02625,557.2692,-231.8877
15619,2,RIGHT_WRIST,784.5049,653.2093,-261.36475
15619,2,RIGHT_HAND,784.9691,676.07166,-279.72803
15619,2,LEFT_HIP,648.8965,648.8944,-233.06934
15619,2,LEFT_KNEE,651.3241,799.7641,-234.32642
15619,2,LEFT_ANKLE,637.89075,954.73254,-196.54578
15619,2,LEFT_FOOT,672.5323,961.1814,-187.58801
15619,2,RIGHT_HIP,703.1741,648.42786,-231.21118
15619,2,RIGHT_KNEE,694.77405,807.79987,-255.45886
15619,2,RIGHT_ANKLE,684.5334,950.52246,-207.60034
15619,2,RIGHT_FOOT,630.88947,960.71027,-179.01062
15619,2,SPINE_SHOULDER,679.5288,400.80035,-246.0409
15619,2,LEFT_HANDTIP,524.98346,699.78064,-234.48242
15619,2,LEFT_THUMB,532.5762,690.43713,-221.82507
15619,2,RIGHT_HANDTIP,780.2296,700.4337,-277.53772
15619,2,RIGHT_THUMB,783.2802,691.5293,-262.13745
15666,1,SPINE_BASE,-46.254944,666.95544,-304.76074
15666,1,SPINE_MID,-48.28595,521.8895,-293.1266
15666,1,NECK,-48.726044,379.68066,-277.0713
15666,1,HEAD,-49.000854,328.7717,-287.9369
15666,1,LEFT_SHOULDER,-103.51544,448.88477,-259.00708
15666,1,LEFT_ELBOW,-134.38617,538.2004,-287.45886
15666,1,LEFT_WRIST,-162.27332,631.46027,-307.02393
15666,1,LEFT_HAND,-178.32452,670.61285,-320.59375
15666,1,RIGHT_SHOULDER,19.879425,449.893,-271.03735
15666,1,RIGHT_ELBOW,32.05136,546.68384,-293.8966
15666,1,RIGHT_WRIST,51.820343,641.90375,-304.7904
15666,1,RIGHT_HAND,51.233734,668.6135,-315.69263
15666,1,LEFT_HIP,-68.33188,665.5949,-288.635
15666,1,LEFT_KNEE,-82.23151,794.02246,-282.08997
15666,1,LEFT_ANKLE,-64.7962,937.78455,-264.39917
15666,1,LEFT_FOOT,-44.287292,965.64014,-263.69592
15666,1,RIGHT_HIP,-15.317444,666.99756,-295.0558
15666,1,RIGHT_KNEE,-9.357422,788.2616,-356.89087
15666,1,RIGHT_ANKLE,-15.8906555,920.95667,-324.63953
15666,1,RIGHT_FOOT,-5.395508,959.9121,-323.6328
15666,1,SPINE_SHOULDER,-48.907898,414.82565,-281.89526
15666,1,LEFT_HANDTIP,-182.49017,700.01495,-320.60303
15666,1,LEFT_THUMB,-181.88452,678.86896,-304.41504
15666,1,RIGHT_HANDTIP,56.284576,699.671,-322.15515
15666,1,RIGHT_THUMB,42.390625,667.28577,-308.65002
15667,2,SPINE_BASE,680.4305,650.104,-250.75403
15667,2,SPINE_MID,680.5303,506.57477,-250.80273
15667,2,NECK,679.4774,367.0351,-245.3086
15667,2,HEAD,685.37103,315.11945,-254.10022
15667,2,LEFT_SHOULDER,617.5576,434.1407,-221.92627
15667,2,LEFT_ELBOW,569.66644,550.62976,-222.10522
15667,2,LEFT_WRIST,536.6334,648.1948,-228.8877
15667,2,LEFT_HAND,528.4711,675.7361,-235.45862
15667,2,RIGHT_SHOULDER,735.37476,433.76392,-221.0741
15667,2,RIGHT_ELBOW,771.21484,557.68225,-232.8429
15667,2,RIGHT_WRIST,784.8614,653.8574,-262.04565
15667,2,RIGHT_HAND,787.8345,676.50146,-281.04883
15667,2,LEFT_HIP,649.48315,649.4411,-235.73352
15667,2,LEFT_KNEE,653.9217,798.57794,-240.27356
15667,2,LEFT_ANKLE,639.4128,954.89575,-198.64905
15667,2,LEFT_FOOT,678.08936,973.5957,-203.89575
15667,2,RIGHT_HIP,704.0558,649.49164,-233.29797
15667,2,RIGHT_KNEE,706.43115,809.95026,-269.00635
15667,2,RIGHT_ANKLE,681.65454,949.8511,-212.04114
15667,2,RIGHT_FOOT,629.4654,961.26843,-180.03418
15667,2,SPINE_SHOULDER,679.9579,401.36865,-247.6914
15667,2,LEFT_HANDTIP,525.9023,700.08435,-233.33545
15667,2,LEFT_THUMB,532.7798,693.3557,-223.71875
15667,2,RIGHT_HANDTIP,781.6306,702.5404,-282.2622
15667,2,RIGHT_THUMB,785.3827,692.3727,-262.08118
15714,1,SPINE_BASE,-53.449707,666.75977,-315.78333
15714,1,SPINE_MID,-53.888397,522.3817,-303.59143
15714,1,NECK,-52.77063,380.76874,-287.2013
15714,1,HEAD,-54.50702,329.40698,-298.00525
15714,1,LEFT_SHOULDER,-108.3233,449.36154,-268.64685
15714,1,LEFT_ELBOW,-139.28278,538.6464,-297.04675
15714,1,LEFT_WRIST,-166.8963,631.92346,-316.8484
15714,1,LEFT_HAND,-181.7185,665.5531,-327.29163
15714,1,RIGHT_SHOULDER,15.017914,449.17474,-283.35413
15714,1,RIGHT_ELBOW,28.19339,546.57947,-303.70325
15714,1,RIGHT_WRIST,48.691925,640.25104,-311.04138
15714,1,RIGHT_HAND,50.79773,667.88403,-321.5216
15714,1,LEFT_HIP,-75.204346,664.71954,-299.19226
15714,1,LEFT_KNEE,-86.388885,788.2023,-288.15015
15714,1,LEFT_ANKLE,-67.06979,930.8007,-265.604
15714,1,LEFT_FOOT,-58.384308,946.85876,-214.82312
15714,1,RIGHT_HIP,-22.775452,667.5022,-306.49194
15714,1,RIGHT_KNEE,-34.851593,808.516,-376.35962
15714,1,RIGHT_ANKLE,-52.050507,946.29865,-388.7417
15714,1,RIGHT_FOOT,-43.83432,962.4562,-337.77258
15714,1,SPINE_SHOULDER,-53.341187,415.77362,-292.08752
15714,1,LEFT_HANDTIP,-183.69904,695.8443,-328.80615
15714,1,LEFT_THUMB,-184.0044,669.76135,-309.78625
15714,1,RIGHT_HANDTIP,55.123108,696.48096,-327.19934
15714,1,RIGHT_THUMB,40.80902,668.4469,-315.875
15715,2,SPINE_BASE,683.145,651.68787,-259.7672
15715,2,SPINE_MID,682.6344,507.87015,-257.5304
15715,2,NECK,681.60913,368.31152,-251.34814
15715,2,HEAD,687.59216,316.72894,-264.31152
15715,2,LEFT_SHOULDER,619.8815,434.7238,-231.31128
15715,2,LEFT_ELBOW,571.5544,552.829,-231.6272
15715,2,LEFT_WRIST,537.59106,649.9816,-239.02661
15715,2,LEFT_HAND,530.677,676.98517,-247.57288
15715,2,RIGHT_SHOULDER,736.7357,434.9052,-228.29053
15715,2,RIGHT_ELBOW,776.6705,556.9836,-237.94434
15715,2,RIGHT_WRIST,790.0254,653.3645,-266.70117
15715,2,RIGHT_HAND,797.4667,676.33215,-282.71838
15715,2,LEFT_HIP,651.83044,650.50446,-244.14636
15715,2,LEFT_KNEE,658.9868,803.65063,-249.23022
15715,2,LEFT_ANKLE,632.66956,949.9144,-198.46716
15715,2,LEFT_FOOT,641.7219,982.6407,-175.87561
15715,2,RIGHT_HIP,707.13416,651.5607,-242.83667
15715,2,RIGHT_KNEE,718.69147,813.4728,-293.07922
15715,2,RIGHT_ANKLE,713.36597,946.0592,-270.36646
15715,2,RIGHT_FOOT,670.5001,951.8873,-219.4784
15715,2,SPINE_SHOULDER,682.0661,402.66046,-253.7804
15715,2,LEFT_HANDTIP,529.63464,700.7813,-246.93066
15715,2,LEFT_THUMB,536.55145,692.1834,-237.79993
15715,2,RIGHT_HANDTIP,790.8612,699.8938,-284.27734
15715,2,RIGHT_THUMB,801.35425,676.4669,-260.3706
15764,1,SPINE_BASE,-55.306335,666.8789,-318.69934
15764,1,SPINE_MID,-55.68332,522.46826,-307.00415
15764,1,NECK,-54.422333,380.84528,-290.96045
15764,1,HEAD,-56.370148,330.26065,-303.01355
15764,1,LEFT_SHOULDER,-109.82309,450.21237,-272.1814
15764,1,LEFT_ELBOW,-140.79938,539.4305,-300.7079
15764,1,LEFT_WRIST,-169.15356,632.4729,-320.47717
15764,1,LEFT_HAND,-182.87885,667.18536,-332.47632
15764,1,RIGHT_SHOULDER,13.21936,449.04498,-288.2378
15764,1,RIGHT_ELBOW,27.040924,546.4579,-308.2599
15764,1,RIGHT_WRIST,47.917816,640.06744,-313.39502
15764,1,RIGHT_HAND,50.296967,667.9271,-323.1996
15764,1,LEFT_HIP,-76.72778,664.35565,-301.5011
15764,1,LEFT_KNEE,-87.26709,787.7786,-290.11658
15764,1,LEFT_ANKLE,-67.43457,929.66504,-266.22437
15764,1,LEFT_FOOT,-58.311096,945.6856,-215.46619
15764,1,RIGHT_HIP,-25.013977,668.2171,-310.14368
15764,1,RIGHT_KNEE,-40.15567,809.2336,-379.3308
15764,1,RIGHT_ANKLE,-62.246582,943.25323,-403.86633
15764,1,RIGHT_FOOT,-53.548126,959.42163,-352.92273
15764,1,SPINE_SHOULDER,-55.034393,415.85126,-295.7766
15764,1,LEFT_HANDTIP,-184.3891,696.57385,-329.64563
15764,1,LEFT_THUMB,-183.87518,683.29095,-315.66504
15764,1,RIGHT_HANDTIP,55.063538,698.3187,-327.2688
15764,1,RIGHT_THUMB,39.896667,666.6124,-317.59998
15765,2,SPINE_BASE,685.0663,651.82654,-264.2732
15765,2,SPINE_MID,685.2571,508.00864,-265.02124
15765,2,NECK,684.1619,368.13437,-260.2898
15765,2,HEAD,689.8031,317.31815,-269.4375
15765,2,LEFT_SHOULDER,620.94714,435.3048,-235.75098
15765,2,LEFT_ELBOW,573.00836,552.5048,-236.78906
15765,2,LEFT_WRIST,539.5488,649.7812,-244.51978
15765,2,LEFT_HAND,532.727,676.3145,-253.49878
15765,2,RIGHT_SHOULDER,738.5781,435.60138,-233.61523
15765,2,RIGHT_ELBOW,778.864,557.0857,-241.39001
15765,2,RIGHT_WRIST,794.50415,653.2516,-269.65454
15765,2,RIGHT_HAND,800.204,676.9072,-286.18066
15765,2,LEFT_HIP,653.7389,650.68207,-248.7063
15765,2,LEFT_KNEE,654.3526,801.40894,-247.77197
15765,2,LEFT_ANKLE,631.7901,951.69116,-198.1759
15765,2,LEFT_FOOT,644.53546,982.9172,-175.21375
15765,2,RIGHT_HIP,709.04205,651.6502,-247.27966
15765,2,RIGHT_KNEE,725.4065,816.5213,-302.21472
15765,2,RIGHT_ANKLE,718.38947,945.8843,-291.1349
15765,2,RIGHT_FOOT,678.76843,950.4951,-236.65588
15765,2,SPINE_SHOULDER,684.68176,402.57224,-262.50854
15765,2,LEFT_HANDTIP,530.0876,700.43835,-256.7566
15765,2,LEFT_THUMB,537.7628,690.8417,-240.13281
15765,2,RIGHT_HANDTIP,795.8445,700.4486,-282.56006
15765,2,RIGHT_THUMB,805.08246,674.28076,-259.94373
15813,1,SPINE_BASE,-55.306335,666.8789,-318.69934
15813,1,SPINE_MID,-55.68332,522.46826,-307.00415
15813,1,NECK,-54.422333,380.84528,-290.96045
15813,1,HEAD,-56.370148,330.26065,-303.01355
15813,1,LEFT_SHOULDER,-109.82309,450.21237,-272.1814
15813,1,LEFT_ELBOW,-140.79938,539.4305,-300.7079
15813,1,LEFT_WRIST,-169.15356,632.4729,-320.47717
15813,1,LEFT_HAND,-182.87885,667.18536,-332.47632
15813,1,RIGHT_SHOULDER,13.21936,449.04498,-288.2378
15813,1,RIGHT_ELBOW,27.040924,546.4579,-308.2599
15813,1,RIGHT_WRIST,47.917816,640.06744,-313.39502
15813,1,RIGHT_HAND,50.296967,667.9271,-323.1996
15813,1,LEFT_HIP,-76.72778,664.35565,-301.5011
15813,1,LEFT_KNEE,-87.26709,787.7786,-290.11658
15813,1,LEFT_ANKLE,-67.43457,929.66504,-266.22437
15813,1,LEFT_FOOT,-58.311096,945.6856,-215.46619
15813,1,RIGHT_HIP,-25.013977,668.2171,-310.14368
15813,1,RIGHT_KNEE,-40.15567,809.2336,-379.3308
15813,1,RIGHT_ANKLE,-62.246582,943.25323,-403.86633
15813,1,RIGHT_FOOT,-53.548126,959.42163,-352.92273
15813,1,SPINE_SHOULDER,-55.034393,415.85126,-295.7766
15813,1,LEFT_HANDTIP,-184.3891,696.57385,-329.64563
15813,1,LEFT_THUMB,-183.87518,683.29095,-315.66504
15813,1,RIGHT_HANDTIP,55.063538,698.3187,-327.2688
15813,1,RIGHT_THUMB,39.896667,666.6124,-317.59998
15814,2,SPINE_BASE,685.0663,651.82654,-264.2732
15814,2,SPINE_MID,685.2571,508.00864,-265.02124
15814,2,NECK,684.1619,368.13437,-260.2898
15814,2,HEAD,689.8031,317.31815,-269.4375
15814,2,LEFT_SHOULDER,620.94714,435.3048,-235.75098
15814,2,LEFT_ELBOW,573.00836,552.5048,-236.78906
15814,2,LEFT_WRIST,539.5488,649.7812,-244.51978
15814,2,LEFT_HAND,532.727,676.3145,-253.49878
15814,2,RIGHT_SHOULDER,738.5781,435.60138,-233.61523
15814,2,RIGHT_ELBOW,778.864,557.0857,-241.39001
15814,2,RIGHT_WRIST,794.50415,653.2516,-269.65454
15814,2,RIGHT_HAND,800.204,676.9072,-286.18066
15814,2,LEFT_HIP,653.7389,650.68207,-248.7063
15814,2,LEFT_KNEE,654.3526,801.40894,-247.77197
15814,2,LEFT_ANKLE,631.7901,951.69116,-198.1759
15814,2,LEFT_FOOT,644.53546,982.9172,-175.21375
15814,2,RIGHT_HIP,709.04205,651.6502,-247.27966
15814,2,RIGHT_KNEE,725.4065,816.5213,-302.21472
15814,2,RIGHT_ANKLE,718.38947,945.8843,-291.1349
15814,2,RIGHT_FOOT,678.76843,950.4951,-236.65588
15814,2,SPINE_SHOULDER,684.68176,402.57224,-262.50854
15814,2,LEFT_HANDTIP,530.0876,700.43835,-256.7566
15814,2,LEFT_THUMB,537.7628,690.8417,-240.13281
15814,2,RIGHT_HANDTIP,795.8445,700.4486,-282.56006
15814,2,RIGHT_THUMB,805.08246,674.28076,-259.94373
15860,1,SPINE_BASE,-61.043304,668.15845,-331.3059
15860,1,SPINE_MID,-61.11685,524.00494,-320.99646
15860,1,NECK,-59.536224,382.62222,-306.3734
15860,1,HEAD,-60.943726,332.46097,-318.7589
15860,1,LEFT_SHOULDER,-112.94849,451.549,-285.69885
15860,1,LEFT_ELBOW,-145.21643,539.61017,-315.7533
15860,1,LEFT_WRIST,-178.47961,632.0082,-330.90308
15860,1,LEFT_HAND,-191.83392,659.5249,-342.37134
15860,1,RIGHT_SHOULDER,9.775024,449.98486,-304.16675
15860,1,RIGHT_ELBOW,23.928345,547.63995,-323.037
15860,1,RIGHT_WRIST,47.65912,642.53125,-325.8324
15860,1,RIGHT_HAND,50.979645,670.487,-335.3474
15860,1,LEFT_HIP,-82.78052,665.7194,-314.00696
15860,1,LEFT_KNEE,-92.5636,787.1952,-301.8141
15860,1,LEFT_ANKLE,-67.78546,927.8699,-269.31665
15860,1,LEFT_FOOT,-57.90097,943.75525,-218.57202
15860,1,RIGHT_HIP,-30.336517,669.29297,-322.7229
15860,1,RIGHT_KNEE,-50.37799,812.0627,-387.5924
15860,1,RIGHT_ANKLE,-77.636475,920.147,-419.36316
15860,1,RIGHT_FOOT,-68.07529,936.38666,-368.41882
15860,1,SPINE_SHOULDER,-60.228027,417.57297,-310.83142
15860,1,LEFT_HANDTIP,-196.49927,687.7248,-351.3739
15860,1,LEFT_THUMB,-197.26172,668.79614,-330.5
15860,1,RIGHT_HANDTIP,56.793427,702.154,-339.45532
15860,1,RIGHT_THUMB,41.623627,668.33325,-328.8999
15861,2,SPINE_BASE,696.2388,653.44794,-282.927
15861,2,SPINE_MID,695.16327,510.59802,-284.515
15861,2,NECK,692.84845,371.50415,-280.53333
15861,2,HEAD,698.7405,318.82767,-289.2295
15861,2,LEFT_SHOULDER,629.46655,437.95392,-254.39282
15861,2,LEFT_ELBOW,578.6518,553.4023,-256.0464
15861,2,LEFT_WRIST,551.0638,651.57056,-269.36328
15861,2,LEFT_HAND,540.0928,678.9337,-273.6134
15861,2,RIGHT_SHOULDER,748.76587,438.66632,-253.26526
15861,2,RIGHT_ELBOW,787.4667,558.0012,-257.75708
15861,2,RIGHT_WRIST,804.2527,654.6681,-284.03015
15861,2,RIGHT_HAND,810.1782,680.07043,-298.2373
15861,2,LEFT_HIP,664.5028,650.75214,-267.11694
15861,2,LEFT_KNEE,644.9461,797.44666,-240.0127
15861,2,LEFT_ANKLE,633.06506,948.20496,-200.88635
15861,2,LEFT_FOOT,629.556,962.6925,-142.73035
15861,2,RIGHT_HIP,720.4878,654.85834,-266.2926
15861,2,RIGHT_KNEE,749.59485,817.0928,-325.64392
15861,2,RIGHT_ANKLE,752.9248,954.25824,-347.69263
15861,2,RIGHT_FOOT,708.7164,957.94586,-297.50745
15861,2,SPINE_SHOULDER,693.6562,405.75668,-282.5442
15861,2,LEFT_HANDTIP,536.01575,703.0449,-274.97913
15861,2,LEFT_THUMB,550.4398,674.5014,-271.29993
15861,2,RIGHT_HANDTIP,805.49036,706.6238,-300.80115
15861,2,RIGHT_THUMB,814.42346,685.7335,-277.40002
15911,1,SPINE_BASE,-62.46872,668.63684,-336.1985
15911,1,SPINE_MID,-62.457092,524.3396,-326.13477
15911,1,NECK,-60.79889,382.8128,-311.64954
15911,1,HEAD,-62.464508,333.13644,-325.75244
15911,1,LEFT_SHOULDER,-113.63464,451.44482,-290.09827
15911,1,LEFT_ELBOW,-146.71686,539.3817,-319.65332
15911,1,LEFT_WRIST,-181.60828,630.70233,-336.74243
15911,1,LEFT_HAND,-195.75836,660.12823,-347.40857
15911,1,RIGHT_SHOULDER,8.039398,450.34766,-309.29614
15911,1,RIGHT_ELBOW,23.487488,547.8434,-328.08838
15911,1,RIGHT_WRIST,48.034393,642.76624,-331.8656
15911,1,RIGHT_HAND,52.66382,671.6327,-339.39246
15911,1,LEFT_HIP,-84.34412,666.47546,-319.03625
15911,1,LEFT_KNEE,-93.86856,787.9978,-303.58752
15911,1,LEFT_ANKLE,-67.87076,927.8979,-269.57703
15911,1,LEFT_FOOT,-57.709595,943.76294,-218.86157
15911,1,RIGHT_HIP,-31.63565,669.4904,-327.48657
15911,1,RIGHT_KNEE,-54.524292,810.5524,-394.3711
15911,1,RIGHT_ANKLE,-86.9957,919.0552,-419.94788
15911,1,RIGHT_FOOT,-77.08511,935.28973,-369.0542
15911,1,SPINE_SHOULDER,-61.509033,417.8,-316.08374
15911,1,LEFT_HANDTIP,-202.50446,687.4689,-355.0658
15911,1,LEFT_THUMB,-201.55042,677.83765,-338.05457
15911,1,RIGHT_HANDTIP,59.531372,702.4244,-342.87842
15911,1,RIGHT_THUMB,48.270386,674.9351,-331.05713
15912,2,SPINE_BASE,700.09753,654.1412,-289.00732
15912,2,SPINE_MID,698.371,511.77097,-290.5952
15912,2,NECK,695.44385,373.10248,-286.63733
15912,2,HEAD,702.03784,320.59406,-295.73914
15912,2,LEFT_SHOULDER,633.10095,440.16043,-261.1245
15912,2,LEFT_ELBOW,581.5573,554.3874,-263.54834
15912,2,LEFT_WRIST,551.2731,652.7131,-271.15942
15912,2,LEFT_HAND,542.60803,680.2424,-280.01416
15912,2,RIGHT_SHOULDER,751.0847,440.23328,-260.15247
15912,2,RIGHT_ELBOW,791.2411,560.5933,-265.24048
15912,2,RIGHT_WRIST,807.5022,658.20325,-288.79138
15912,2,RIGHT_HAND,813.5784,682.71954,-303.18628
15912,2,LEFT_HIP,668.85925,651.7587,-273.96985
15912,2,LEFT_KNEE,645.1,797.2998,-240.61719
15912,2,LEFT_ANKLE,633.243,948.32275,-201.10681
15912,2,LEFT_FOOT,644.0127,978.3616,-171.51257
15912,2,RIGHT_HIP,723.7869,655.2213,-271.5841
15912,2,RIGHT_KNEE,757.47363,817.0678,-330.24524
15912,2,RIGHT_ANKLE,769.52954,959.75244,-365.23706
15912,2,RIGHT_FOOT,729.5227,959.43774,-310.08057
15912,2,SPINE_SHOULDER,696.4021,407.25455,-288.6422
15912,2,LEFT_HANDTIP,542.18176,704.3824,-281.53088
15912,2,LEFT_THUMB,548.49585,697.0929,-272.9375
15912,2,RIGHT_HANDTIP,808.1673,708.689,-300.98462
15912,2,RIGHT_THUMB,816.0672,695.5227,-282.16248
15958,1,SPINE_BASE,-66.11203,670.092,-348.4309
15958,1,SPINE_MID,-66.396545,525.91455,-338.18896
15958,1,NECK,-65.09595,384.4629,-323.537
15958,1,HEAD,-66.03531,332.7992,-335.2069
15958,1,LEFT_SHOULDER,-116.93085,452.25842,-302.38428
15958,1,LEFT_ELBOW,-153.19989,537.666,-334.49268
15958,1,LEFT_WRIST,-191.19995,628.1717,-349.36206
15958,1,LEFT_HAND,-205.93945,656.9569,-359.8224
15958,1,RIGHT_SHOULDER,3.6862793,450.97638,-321.6864
15958,1,RIGHT_ELBOW,24.345642,547.3333,-341.40393
15958,1,RIGHT_WRIST,48.44223,642.20605,-344.27588
15958,1,RIGHT_HAND,55.3226,668.42426,-353.06726
15958,1,LEFT_HIP,-87.992096,667.65424,-330.98083
15958,1,LEFT_KNEE,-98.50253,788.9176,-310.49268
15958,1,LEFT_ANKLE,-67.22531,929.9851,-271.57495
15958,1,LEFT_FOOT,-56.991608,945.8491,-220.87854
15958,1,RIGHT_HIP,-35.28772,671.17456,-340.0061
15958,1,RIGHT_KNEE,-59.120148,813.21423,-404.88525
15958,1,RIGHT_ANKLE,-86.971405,921.8607,-434.4419
15958,1,RIGHT_FOOT,-77.013855,938.11035,-383.5547
15958,1,SPINE_SHOULDER,-65.71179,419.43686,-328.01233
15958,1,LEFT_HANDTIP,-213.92468,685.03125,-366.77405
15958,1,LEFT_THUMB,-210.98792,676.53564,-346.96252
15958,1,RIGHT_HANDTIP,63.599976,698.99786,-355.57556
15958,1,RIGHT_THUMB,45.981354,669.81024,-348.2002
15959,2,SPINE_BASE,711.349,656.5096,-306.68396
15959,2,SPINE_MID,709.5243,514.71106,-308.4983
15959,2,NECK,706.49084,376.5969,-304.75427
15959,2,HEAD,712.3575,325.00195,-315.75488
15959,2,LEFT_SHOULDER,642.15076,442.12592,-279.61926
15959,2,LEFT_ELBOW,591.783,556.14264,-283.224
15959,2,LEFT_WRIST,560.566,654.06793,-291.61536
15959,2,LEFT_HAND,551.6472,683.28296,-299.70837
15959,2,RIGHT_SHOULDER,762.17737,444.59943,-278.96643
15959,2,RIGHT_ELBOW,799.36597,559.8871,-283.81042
15959,2,RIGHT_WRIST,816.20386,658.4383,-303.60364
15959,2,RIGHT_HAND,821.77026,684.8634,-320.83618
15959,2,LEFT_HIP,679.62305,653.95044,-291.27393
15959,2,LEFT_KNEE,651.48804,798.3753,-252.48816
15959,2,LEFT_ANKLE,635.61115,947.6574,-202.65637
15959,2,LEFT_FOOT,632.30835,962.13153,-144.49768
15959,2,RIGHT_HIP,735.33466,657.67126,-289.6316
15959,2,RIGHT_KNEE,771.9241,813.2173,-338.95593
15959,2,RIGHT_ANKLE,802.23834,959.07623,-390.6731
15959,2,RIGHT_FOOT,760.07855,959.3514,-337.4076
15959,2,SPINE_SHOULDER,707.47876,410.61624,-306.7091
15959,2,LEFT_HANDTIP,551.17487,705.6728,-302.49768
15959,2,LEFT_THUMB,556.7237,698.8644,-288.5
15959,2,RIGHT_HANDTIP,815.42224,711.3335,-318.4568
15959,2,RIGHT_THUMB,816.02313,704.1923,-303.6499
16005,1,SPINE_BASE,-67.879974,670.33124,-354.1831
16005,1,SPINE_MID,-68.42978,526.13934,-344.47485
16005,1,NECK,-67.386444,384.67737,-330.3423
16005,1,HEAD,-68.22626,334.26248,-344.7727
16005,1,LEFT_SHOULDER,-118.809326,452.35916,-307.85767
16005,1,LEFT_ELBOW,-157.56268,536.3596,-340.40955
16005,1,LEFT_WRIST,-196.32513,625.6122,-359.1007
16005,1,LEFT_HAND,-212.96332,654.7196,-368.5746
16005,1,RIGHT_SHOULDER,1.6260681,451.80548,-328.69727
16005,1,RIGHT_ELBOW,24.568604,547.9977,-347.21887
16005,1,RIGHT_WRIST,49.352234,642.13434,-350.38293
16005,1,RIGHT_HAND,58.641144,669.30493,-359.6515
16005,1,LEFT_HIP,-89.65668,668.0043,-336.48596
16005,1,LEFT_KNEE,-99.55972,789.24744,-314.23975
16005,1,LEFT_ANKLE,-67.06738,927.7,-273.15454
16005,1,LEFT_FOOT,-56.34552,943.52234,-222.49475
16005,1,RIGHT_HIP,-37.158722,671.3039,-345.9934
16005,1,RIGHT_KNEE,-60.94095,814.0856,-409.58704
16005,1,RIGHT_ANKLE,-87.640015,923.7256,-436.87378
16005,1,RIGHT_FOOT,-77.19202,939.8988,-386.0327
16005,1,SPINE_SHOULDER,-67.93878,419.6546,-334.6891
16005,1,LEFT_HANDTIP,-219.39996,682.1585,-372.73352
16005,1,LEFT_THUMB,-220.5503,674.42224,-356.44995
16005,1,RIGHT_HANDTIP,69.576935,700.1512,-361.07153
16005,1,RIGHT_THUMB,49.642517,667.934,-352.40002
16006,2,SPINE_BASE,716.96326,656.52936,-314.8203
16006,2,SPINE_MID,714.29504,515.4082,-315.96838
16006,2,NECK,710.44635,377.81656,-311.57898
16006,2,HEAD,716.48486,324.79724,-320.44543
16006,2,LEFT_SHOULDER,648.7883,442.57162,-289.2063
16006,2,LEFT_ELBOW,596.03925,557.4361,-291.22632
16006,2,LEFT_WRIST,563.6745,654.493,-302.8512
16006,2,LEFT_HAND,557.3237,681.9241,-308.41626
16006,2,RIGHT_SHOULDER,768.29596,444.03925,-288.57043
16006,2,RIGHT_ELBOW,804.0437,561.0134,-290.8197
16006,2,RIGHT_WRIST,822.0387,658.7283,-312.89966
16006,2,RIGHT_HAND,826.77,683.9706,-328.12378
16006,2,LEFT_HIP,685.179,654.37103,-299.5912
16006,2,LEFT_KNEE,654.7165,799.34894,-258.89575
16006,2,LEFT_ANKLE,636.2211,947.7225,-205.00903
16006,2,LEFT_FOOT,632.88684,962.2613,-146.87671
16006,2,RIGHT_HIP,740.92554,657.2998,-297.6156
16006,2,RIGHT_KNEE,780.46216,810.538,-345.8098
16006,2,RIGHT_ANKLE,809.0045,955.786,-395.66528
16006,2,RIGHT_FOOT,766.4875,955.9075,-342.68506
16006,2,SPINE_SHOULDER,711.6353,411.72015,-313.6931
16006,2,LEFT_HANDTIP,553.4641,705.4695,-312.5775
16006,2,LEFT_THUMB,564.60095,685.7641,-299.47742
16006,2,RIGHT_HANDTIP,820.2992,712.3197,-330.15527
16006,2,RIGHT_THUMB,828.6486,695.8827,-310.84998
16056,1,SPINE_BASE,-71.75238,668.0974,-370.56787
16056,1,SPINE_MID,-73.000305,525.445,-362.01392
16056,1,NECK,-72.70871,385.59332,-349.188
16056,1,HEAD,-73.80798,334.98877,-367.24536
16056,1,LEFT_SHOULDER,-126.325134,451.81436,-328.95508
16056,1,LEFT_ELBOW,-169.57104,533.6036,-361.0775
16056,1,LEFT_WRIST,-211.16724,621.7031,-378.98572
16056,1,LEFT_HAND,-226.50305,651.284,-387.09985
16056,1,RIGHT_SHOULDER,-6.086731,450.22446,-349.76074
16056,1,RIGHT_ELBOW,24.279938,544.43524,-368.3728
16056,1,RIGHT_WRIST,54.98474,640.37836,-371.4663
